"id_claim_number","id_case_number","date_created","sku","name","user_description","value","value_selected"
1911,2962,2023-12-21 15:41:09.029,50000668,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1911,2962,2023-12-21 15:41:09.029,50000668,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
1911,2962,2023-12-21 15:41:09.029,50000668,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"14.80",
1918,2963,2023-12-22 11:15:11.172,50000352,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
1918,2963,2023-12-22 11:15:11.172,50000352,Calidad,Cantidad reportada problemas de calidad,"500",
1919,2964,2023-12-22 19:52:49.751,50001297,Calidad,Seleccion de tipo problema de calidad,"0",
1919,2964,2023-12-22 19:52:49.751,50001297,Calidad,Cantidad reportada problemas de calidad,"100",
1919,2965,2023-12-22 19:54:26.056,50001179,Calidad,Seleccion de tipo problema de calidad,"0",
1919,2965,2023-12-22 19:54:26.056,50001179,Calidad,Cantidad reportada problemas de calidad,"30",
1920,2966,2023-12-22 19:56:12.665,50000585,Calidad,Seleccion de tipo problema de calidad,"0",
1920,2966,2023-12-22 19:56:12.665,50000585,Calidad,Cantidad reportada problemas de calidad,"20",
1930,2974,2024-01-15 05:40:17.008,50001004,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
1930,2974,2024-01-15 05:40:17.008,50001004,Calidad,Cantidad reportada problemas de calidad,"3",
1930,2974,2024-01-15 05:40:17.008,50001004,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1931,2975,2024-01-15 15:01:20.034,50001270,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1931,2975,2024-01-15 15:01:20.034,50001270,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
1933,2976,2024-01-16 11:40:43.121,50011213,Producto cruzado,Cantidad reportada producto cruzado,"1",
1929,2979,2024-01-16 16:46:41.440,50000751,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
1929,2979,2024-01-16 16:46:41.440,50000751,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
1937,2980,2024-01-16 17:12:30.273,50001598,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1937,2980,2024-01-16 17:12:30.273,50001598,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
1928,2981,2024-01-16 17:24:20.781,50000513,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1922,2967,2024-01-05 07:42:25.363,50010407,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
1922,2967,2024-01-05 07:42:25.363,50010407,Calidad,Cantidad reportada problemas de calidad,"15",
1922,2967,2024-01-05 07:42:25.363,50010407,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1922,2967,2024-01-05 07:42:25.363,50010407,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
1922,2967,2024-01-05 07:42:25.363,50010407,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"517.11",
1924,2968,2024-01-08 16:36:32.425,50000510,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1924,2968,2024-01-08 16:36:32.425,50000510,Calidad,Cantidad reportada problemas de calidad,"01",
1925,2969,2024-01-09 06:36:30.822,50000669,Diferencia entre solicitado OC y entregado,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
1925,2969,2024-01-09 06:36:30.822,50000669,Diferencia entre solicitado OC y entregado,Cantidad reportada problemas de calidad,"24",
1926,2970,2024-01-09 11:16:40.343,50000448,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1926,2970,2024-01-09 11:16:40.343,50000448,Calidad,Cantidad reportada problemas de calidad,"1",
1927,2971,2024-01-09 14:54:54.554,50000722,Producto cruzado,Cantidad reportada producto cruzado,"015",
2212,3242,2024-04-05 07:40:42.598,50000348,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1928,2981,2024-01-16 17:24:20.781,50000513,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
1940,2982,2024-01-17 11:23:19.821,50000461,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1940,2982,2024-01-17 11:23:19.821,50000461,Calidad,Cantidad reportada problemas de calidad,"70",
1940,2982,2024-01-17 11:23:19.821,50000461,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1940,2982,2024-01-17 11:23:19.821,50000461,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1929,2973,2024-01-11 18:31:00.158,50000658,Calidad,Cantidad reportada problemas de calidad,"40",
1928,2972,2024-01-10 18:24:00.159,50000648,Calidad,Seleccion de tipo problema de calidad,manufacture_issue,Problema de fabricación
1928,2972,2024-01-10 18:24:00.159,50000648,Calidad,Cantidad reportada problemas de calidad,"20",
1929,2973,2024-01-11 18:31:00.158,50000658,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
1929,2973,2024-01-11 18:31:00.158,50000658,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
1949,2988,2024-01-19 11:40:22.511,50000062,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
1949,2988,2024-01-19 11:40:22.511,50000062,Calidad,Cantidad reportada problemas de calidad,"5",
1949,2988,2024-01-19 11:40:22.511,50000062,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1949,2988,2024-01-19 11:40:22.511,50000062,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1950,2989,2024-01-19 11:45:37.120,50000461,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1950,2989,2024-01-19 11:45:37.120,50000461,Calidad,Cantidad reportada problemas de calidad,"30",
1950,2989,2024-01-19 11:45:37.120,50000461,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1950,2989,2024-01-19 11:45:37.120,50000461,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1951,2990,2024-01-19 11:53:56.535,50000350,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
1951,2990,2024-01-19 11:53:56.535,50000350,Calidad,Cantidad reportada problemas de calidad,"600",
1951,2990,2024-01-19 11:53:56.535,50000350,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1951,2990,2024-01-19 11:53:56.535,50000350,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1952,2991,2024-01-19 15:31:12.872,50001335,Producto cruzado,Cantidad reportada producto cruzado,"25",
1955,2992,2024-01-22 13:19:42.559,50000342,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1955,2992,2024-01-22 13:19:42.559,50000342,Cantidad diferente,Cantidad reportada cantidad diferente,"11",
1956,2993,2024-01-22 19:36:42.445,50000439,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1956,2993,2024-01-22 19:36:42.445,50000439,Calidad,Cantidad reportada problemas de calidad,"6",
1956,2993,2024-01-22 19:36:42.445,50000439,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1956,2993,2024-01-22 19:36:42.445,50000439,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2212,3242,2024-04-05 07:40:42.598,50000348,Cantidad diferente,Cantidad reportada cantidad diferente,"200",
1958,2998,2024-01-23 11:49:35.481,50000151,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
1958,2998,2024-01-23 11:49:35.481,50000151,Calidad,Cantidad reportada problemas de calidad,"20",
1958,2998,2024-01-23 11:49:35.481,50000151,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1958,2998,2024-01-23 11:49:35.481,50000151,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1959,2999,2024-01-23 12:44:29.960,50000352,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1959,2999,2024-01-23 12:44:29.960,50000352,Calidad,Cantidad reportada problemas de calidad,"4",
1959,2999,2024-01-23 12:44:29.960,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1959,2999,2024-01-23 12:44:29.960,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1960,3001,2024-01-23 14:33:12.267,50000082,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1960,3001,2024-01-23 14:33:12.267,50000082,Calidad,Cantidad reportada problemas de calidad,"109",
1960,3002,2024-01-23 14:35:18.334,50000082,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1960,3002,2024-01-23 14:35:18.334,50000082,Calidad,Cantidad reportada problemas de calidad,"18",
1961,3003,2024-01-23 16:06:34.155,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1961,3003,2024-01-23 16:06:34.155,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
1954,3004,2024-01-23 17:57:32.665,50000649,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1954,3004,2024-01-23 17:57:32.665,50000649,Calidad,Cantidad reportada problemas de calidad,"1",
1954,3004,2024-01-23 17:57:32.665,50000649,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1954,3004,2024-01-23 17:57:32.665,50000649,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1962,3005,2024-01-23 18:07:38.453,50000091,Calidad,Seleccion de tipo problema de calidad,"0",
1962,3005,2024-01-23 18:07:38.453,50000091,Calidad,Cantidad reportada problemas de calidad,"1",
1962,3005,2024-01-23 18:07:38.453,50000091,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1962,3005,2024-01-23 18:07:38.453,50000091,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1962,3006,2024-01-23 18:10:15.501,50010799,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
1962,3006,2024-01-23 18:10:15.501,50010799,Calidad,Cantidad reportada problemas de calidad,"8",
1962,3006,2024-01-23 18:10:15.501,50010799,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1962,3006,2024-01-23 18:10:15.501,50010799,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",false,No
1963,3007,2024-01-23 18:15:50.552,50000519,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1963,3007,2024-01-23 18:15:50.552,50000519,Calidad,Cantidad reportada problemas de calidad,"1",
1963,3007,2024-01-23 18:15:50.552,50000519,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1963,3007,2024-01-23 18:15:50.552,50000519,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1928,2972,2024-01-10 18:24:00.159,50000648,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
1969,3008,2024-01-24 15:24:23.960,50002712,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1969,3008,2024-01-24 15:24:23.960,50002712,Calidad,Cantidad reportada problemas de calidad,"1",
1970,3009,2024-01-24 15:35:46.588,50000339,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
1970,3009,2024-01-24 15:35:46.588,50000339,Calidad,Cantidad reportada problemas de calidad,"3",
1972,3011,2024-01-25 16:46:07.831,50000352,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
1960,3000,2024-01-23 14:30:12.398,50000083,Calidad,Cantidad reportada problemas de calidad,"190",
1972,3011,2024-01-25 16:46:07.831,50000352,Calidad,Cantidad reportada problemas de calidad,"260",
1972,3011,2024-01-25 16:46:07.831,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1974,3012,2024-01-25 20:13:31.919,50000029,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1974,3012,2024-01-25 20:13:31.919,50000029,Calidad,Cantidad reportada problemas de calidad,"2",
1974,3012,2024-01-25 20:13:31.919,50000029,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1974,3012,2024-01-25 20:13:31.919,50000029,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1973,3013,2024-01-25 21:10:47.468,50011045,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1973,3013,2024-01-25 21:10:47.468,50011045,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
1973,3014,2024-01-25 21:11:48.461,50011053,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
1973,3014,2024-01-25 21:11:48.461,50011053,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
1960,3000,2024-01-23 14:30:12.398,50000083,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1960,3000,2024-01-23 14:30:12.398,50000083,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
1975,3015,2024-01-26 09:39:54.384,50000266,Calidad,Seleccion de tipo problema de calidad,"0",
1975,3015,2024-01-26 09:39:54.384,50000266,Calidad,Cantidad reportada problemas de calidad,"10",
1975,3015,2024-01-26 09:39:54.384,50000266,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1975,3015,2024-01-26 09:39:54.384,50000266,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1975,3016,2024-01-26 09:40:29.334,50000266,Calidad,Seleccion de tipo problema de calidad,"0",
1975,3016,2024-01-26 09:40:29.334,50000266,Calidad,Cantidad reportada problemas de calidad,"10",
1975,3016,2024-01-26 09:40:29.334,50000266,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1975,3016,2024-01-26 09:40:29.334,50000266,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1976,3017,2024-01-26 09:52:06.925,50000266,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1976,3017,2024-01-26 09:52:06.925,50000266,Calidad,Cantidad reportada problemas de calidad,"02",
1976,3017,2024-01-26 09:52:06.925,50000266,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1976,3017,2024-01-26 09:52:06.925,50000266,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1979,3019,2024-01-26 14:29:56.612,50010837,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1979,3019,2024-01-26 14:29:56.612,50010837,Calidad,Cantidad reportada problemas de calidad,"6",
1979,3019,2024-01-26 14:29:56.612,50010837,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1979,3019,2024-01-26 14:29:56.612,50010837,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1980,3020,2024-01-26 14:34:41.162,50000033,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1980,3020,2024-01-26 14:34:41.162,50000033,Calidad,Cantidad reportada problemas de calidad,"1",
1980,3020,2024-01-26 14:34:41.162,50000033,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1980,3020,2024-01-26 14:34:41.162,50000033,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1978,3018,2024-01-26 14:19:18.116,50000452,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
1978,3018,2024-01-26 14:19:18.116,50000452,Calidad,Cantidad reportada problemas de calidad,"100",
1978,3018,2024-01-26 14:19:18.116,50000452,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
1982,3022,2024-01-27 08:06:58.214,50000352,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1982,3022,2024-01-27 08:06:58.214,50000352,Calidad,Cantidad reportada problemas de calidad,"5",
1982,3022,2024-01-27 08:06:58.214,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1982,3022,2024-01-27 08:06:58.214,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1979,3023,2024-01-29 15:34:49.125,50010922,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1979,3023,2024-01-29 15:34:49.125,50010922,Calidad,Cantidad reportada problemas de calidad,"2",
1979,3023,2024-01-29 15:34:49.125,50010922,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1979,3023,2024-01-29 15:34:49.125,50010922,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1979,3024,2024-01-29 15:40:06.208,50003079,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1979,3024,2024-01-29 15:40:06.208,50003079,Calidad,Cantidad reportada problemas de calidad,"2",
1979,3024,2024-01-29 15:40:06.208,50003079,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1979,3024,2024-01-29 15:40:06.208,50003079,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
1985,3025,2024-01-30 12:39:24.978,50000890,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
1985,3025,2024-01-30 12:39:24.978,50000890,Calidad,Cantidad reportada problemas de calidad,"1",
1985,3025,2024-01-30 12:39:24.978,50000890,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
1985,3025,2024-01-30 12:39:24.978,50000890,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
